1622463918205280.00000000 ,1622463918245290.00000000 ,1622463918325290.00000000 ,1622463918405290,1622463918445280.00000000 ,1622463918525330.00000000 ,1622463918565350.00000000 ,1622463918645300.00000000 ,1622463918685340.00000000 ,1622463918765380.00000000 ,1622463918805320.00000000 ,1622463918885350.00000000 ,1622463918925360.00000000 ,1622463919005420.00000000 ,1622463919045340.00000000 ,1622463919125350.00000000 ,1622463919205430.00000000 ,1622463919245450.00000000 ,1622463919325460.00000000 ,1622463919365420.00000000 ,1622463919445680.00000000 ,1622463919485430.00000000 ,1622463919565440.00000000 ,1622463919605450.00000000 ,1622463919685440.00000000 ,1622463919765430.00000000 ,1622463919805440.00000000 ,1622463919885510.00000000 ,1622463919925470.00000000 ,1622463920005500.00000000 ,1622463920045680.00000000 ,1622463920125510.00000000 ,1622463920165510.00000000 ,1622463920245590.00000000 ,1622463920325510.00000000 ,1622463920365530.00000000 ,1622463920445550.00000000 ,1622463920485570.00000000 ,1622463920565570.00000000 ,1622463920605590.00000000 ,1622463920685670.00000000 ,1622463920725550.00000000 ,1622463920805580.00000000 ,1622463920845580.00000000 ,1622463920925650.00000000 ,1622463920965620.00000000 ,1622463921045580.00000000 ,1622463921085650.00000000 ,1622463921165660.00000000 ,1622463921245670.00000000 ,1622463921285660.00000000 ,1622463921365640.00000000 ,1622463921405660.00000000 ,1622463921485660.00000000 ,1622463921525700.00000000 ,1622463921605690.00000000 ,1622463921645620.00000000 ,1622463921725690.00000000 ,1622463921805730.00000000 ,1622463921845710.00000000 ,1622463921925750.00000000 ,1622463921965790.00000000 ,1622463922045770.00000000 ,1622463922125750.00000000 ,1622463922165800.00000000 ,1622463922245770.00000000 ,1622463922325740.00000000 ,1622463922365780.00000000 ,1622463922445780.00000000 ,1622463922485800.00000000 ,1622463922565930.00000000 ,1622463922605840.00000000 ,1622463922685840.00000000 ,1622463922725840.00000000 ,1622463922805890.00000000 ,1622463922845940.00000000 ,1622463922925920.00000000 ,1622463923005920.00000000 ,1622463923045950.00000000 ,1622463923125960.00000000 ,1622463923165950.00000000 ,1622463923245950.00000000 ,1622463923285990.00000000 ,1622463923366000.00000000 ,1622463923406000.00000000 ,1622463923486040.00000000 ,1622463923566060.00000000 ,1622463923605940.00000000 ,1622463923686050.00000000 ,1622463923726060.00000000 ,1622463923805990.00000000 ,1622463923846050.00000000 ,1622463923926020.00000000 ,1622463923966090.00000000 ,1622463924046010.00000000 ,1622463924086080.00000000 ,1622463924166040.00000000 ,1622463924246000.00000000 ,1622463924286190.00000000 ,1622463924366190.00000000 ,1622463924406100.00000000 ,1622463924486170.00000000 ,1622463924526130.00000000 ,1622463924606090.00000000 ,1622463924646100.00000000 ,1622463924726090.00000000 ,1622463924806090.00000000 ,1622463924846220.00000000 ,1622463924926100.00000000 ,1622463924966180.00000000 ,1622463925046120.00000000 ,1622463925086190.00000000 ,1622463925166200.00000000 ,1622463925206120.00000000 ,1622463925286150.00000000 ,1622463925326210.00000000 ,1622463925406210.00000000 ,1622463925486170.00000000 ,1622463925526180.00000000 ,1622463925606270.00000000 ,1622463925646210.00000000 ,1622463925726220.00000000 ,1622463925766230.00000000 ,1622463925846230.00000000 ,1622463925886300.00000000 ,1622463925966260.00000000 ,1622463926046320.00000000 ,1622463926126250.00000000 ,1622463926166240.00000000 ,1622463926246370.00000000 ,1622463926286300.00000000 ,1622463926366340.00000000 ,1622463926406320.00000000 ,1622463926486330.00000000 ,1622463926566330.00000000 ,1622463926606340.00000000 ,1622463926686360.00000000 ,1622463926726380.00000000 ,1622463926806320.00000000 ,1622463926846290.00000000 ,1622463926926300.00000000 ,1622463926966310.00000000 ,1622463927046410.00000000 ,1622463927126380.00000000 ,1622463927166380.00000000 ,1622463927246420.00000000 ,1622463927286440.00000000 ,1622463927366490.00000000 ,1622463927446420.00000000 ,1622463927486460.00000000 ,1622463927566480.00000000 ,1622463927606450.00000000 ,1622463927686490.00000000 ,1622463927726550.00000000 ,1622463927806480.00000000 ,1622463927846540.00000000 ,1622463927926590.00000000 ,1622463927966570.00000000 ,1622463928046490.00000000 ,1622463928086490.00000000 ,1622463928166600.00000000 ,1622463928246530.00000000 ,1622463928286560.00000000 ,1622463928366610.00000000 ,1622463928406550.00000000 ,1622463928486600.00000000 ,1622463928526600.00000000 ,1622463928606610.00000000 ,1622463928686600.00000000 ,1622463928726580.00000000 ,1622463928806700.00000000 ,1622463928846640.00000000 ,1622463928926640.00000000 ,1622463928966660.00000000 ,1622463929046690.00000000 ,1622463929086680.00000000 ,1622463929166650.00000000 ,1622463929206680.00000000 ,1622463929286680.00000000 ,1622463929366660.00000000 ,1622463929406700.00000000 ,1622463929486730.00000000 ,1622463929526760.00000000 ,1622463929606730.00000000 ,1622463929646800.00000000 ,1622463929726750.00000000 ,1622463929806790.00000000 ,1622463929846790.00000000 ,1622463929926880.00000000 ,1622463929966770.00000000 ,1622463930046740.00000000 ,1622463930126850.00000000 ,1622463930206820.00000000 ,1622463930246830.00000000 ,1622463930326850.00000000 ,1622463930366810.00000000 ,1622463930446850.00000000 ,1622463930486840.00000000 ,1622463930566880.00000000 ,1622463930606860.00000000 ,1622463930686880.00000000 ,1622463930726960.00000000 ,1622463930806910.00000000 ,1622463930886930.00000000 ,1622463930926980.00000000 ,1622463931006920.00000000 ,1622463931046950.00000000 ,1622463931126910.00000000 ,1622463931167040.00000000 ,1622463931246950.00000000 ,1622463931286940.00000000 ,1622463931367040.00000000 ,1622463931446990.00000000 ,1622463931486990.00000000 ,1622463931567040.00000000 ,1622463931606980.00000000 ,1622463931687010.00000000 ,1622463931727040.00000000 ,1622463932047070.00000000 ,1622463932127090.00000000 ,1622463932167110.00000000 ,1622463932247120.00000000 ,1622463932287120.00000000 ,1622463932367100.00000000 ,1622463932407120.00000000 ,1622463932487140.00000000 ,1622463932567110.00000000 ,1622463932607120.00000000 ,1622463932687200.00000000 ,1622463932727150.00000000 ,1622463932807200.00000000 ,1622463932847220.00000000 ,1622463932927210.00000000 ,1622463932967180.00000000 ,1622463933047210.00000000 ,1622463933087270.00000000 ,1622463933167220.00000000 ,1622463933247210.00000000 ,1622463933287300.00000000 ,1622463933367280.00000000 ,1622463933407270.00000000 ,1622463933487320.00000000 ,1622463933527270.00000000 ,1622463933607280.00000000 ,1622463933647310.00000000 ,1622463933727340.00000000 ,1622463933807300.00000000 ,1622463933847280.00000000 ,1622463933927450.00000000 ,1622463933967350.00000000 ,1622463934047370.00000000 ,1622463934127420.00000000 ,1622463934167390.00000000 ,1622463934247370.00000000 ,1622463934287390.00000000 ,1622463934367430.00000000 ,1622463934447390.00000000 ,1622463934487400.00000000 ,1622463934567540.00000000 ,1622463934607430.00000000 ,1622463934687460.00000000 ,1622463934727370.00000000 ,1622463934807440.00000000 ,1622463934847460.00000000 ,1622463934927610.00000000 ,1622463934967520.00000000 ,1622463935047480.00000000 ,1622463935087500.00000000 ,1622463935167490.00000000 ,1622463935247510.00000000 ,1622463935287510.00000000 ,1622463935367600.00000000 ,1622463935407560.00000000 ,1622463935487580.00000000 ,1622463935527570.00000000 ,1622463935607650.00000000 ,1622463935687580.00000000 ,1622463935727590.00000000 ,1622463935807580.00000000 ,1622463935847670.00000000 ,1622463935927610.00000000 ,1622463936007660.00000000 ,1622463936047660.00000000 ,1622463936127700.00000000 ,1622463936167690.00000000 ,1622463936247710.00000000 ,1622463936287700.00000000 ,1622463936367680.00000000 ,1622463936407620.00000000 ,1622463936487750.00000000 ,1622463936567740.00000000 ,1622463936607730.00000000 ,1622463936687790.00000000 ,1622463936727730.00000000 ,1622463936807800.00000000 ,1622463936847730.00000000 ,1622463936927880.00000000 ,1622463936967800.00000000 ,1622463937047740.00000000 ,1622463937087760.00000000 ,1622463937167810.00000000 ,1622463937207780.00000000 ,1622463937287840.00000000 ,1622463937367820.00000000 ,1622463937407830.00000000 ,1622463937487770.00000000 ,1622463937527850.00000000 ,1622463937607880.00000000 ,1622463937647920.00000000 ,1622463937727860.00000000 ,1622463937767920.00000000 ,1622463937847920.00000000 ,1622463937887930.00000000 ,1622463937967960.00000000 ,1622463938007880.00000000 ,1622463938127900.00000000 ,1622463938167940.00000000 ,1622463938247960.00000000 ,1622463938287960.00000000 ,1622463938367990.00000000 ,1622463938408020.00000000 ,1622463938487960.00000000 ,1622463938528010.00000000 ,1622463938608150.00000000 ,1622463938647990.00000000 ,1622463938728050.00000000 ,1622463938808040.00000000 ,1622463938848090.00000000 ,1622463938928020.00000000 ,1622463939008090.00000000 ,1622463939048130.00000000 ,1622463939128110.00000000 ,1622463939168080.00000000 ,1622463939248130.00000000 ,1622463939288090.00000000 ,1622463939368100.00000000 ,1622463939408130.00000000 ,1622463939488170.00000000 ,1622463939528130.00000000 ,1622463939608140.00000000 ,1622463939648130.00000000 ,1622463939728100.00000000 ,1622463939768120.00000000 ,1622463939848190.00000000 ,1622463939888250.00000000 ,1622463939968200.00000000 ,1622463940048200.00000000 ,1622463940088240.00000000 ,1622463940168200.00000000 ,1622463940208210.00000000 ,1622463940288280.00000000 ,1622463940328270.00000000 ,1622463940408220.00000000 ,1622463940448260.00000000 ,1622463940528290.00000000 ,1622463940608250.00000000 ,1622463940648280.00000000 ,1622463940728300.00000000 ,1622463940768370.00000000 ,1622463940848310.00000000 ,1622463940888270.00000000 ,1622463940968390.00000000 ,1622463941008370.00000000 ,1622463941088350.00000000 ,1622463941168430.00000000 ,1622463941208330.00000000 ,1622463941288360.00000000 ,1622463941328410.00000000 ,1622463941408440.00000000 ,1622463941448360.00000000 ,1622463941528370.00000000 ,1622463941568430.00000000 ,1622463941648460.00000000 ,1622463941688420.00000000 ,1622463941768450.00000000 ,1622463941848460.00000000 ,1622463941888490.00000000 ,1622463941968460.00000000 ,1622463942008470.00000000 ,1622463942088470.00000000 ,1622463942168480.00000000 ,1622463942208510.00000000 ,1622463942288550.00000000 ,1622463942328510.00000000 ,1622463942408530.00000000 ,1622463942488560.00000000 ,1622463942528550.00000000 ,1622463942608570.00000000 ,1622463942648580.00000000 ,1622463942728570.00000000 ,1622463942768560.00000000 ,1622463942848620.00000000 ,1622463942888640.00000000 ,1622463942968590.00000000 ,1622463943008630.00000000 ,1622463943088610.00000000 ,1622463943169040.00000000 ,1622463943208780.00000000 ,1622463943288890.00000000 ,1622463943328600.00000000 ,1622463943408670.00000000 ,1622463943448640.00000000 ,1622463943528740.00000000 ,1622463943568700.00000000 ,1622463943648690.00000000 ,1622463943728780.00000000 ,1622463943768730.00000000 ,1622463943848720.00000000 ,1622463943888740.00000000 ,1622463943968920.00000000 ,1622463944008730.00000000 ,1622463944088720.00000000 ,1622463944128770.00000000 ,1622463944208790.00000000 ,1622463944248830.00000000 ,1622463944328820.00000000 ,1622463944368860.00000000 ,1622463944449030.00000000 ,1622463944488820.00000000 ,1622463944568840.00000000 ,1622463944648870.00000000 ,1622463944688850.00000000 ,1622463944768880.00000000 ,1622463944808930.00000000 ,1622463944888850.00000000 ,1622463944928890.00000000 ,1622463945008990.00000000 ,1622463945048890.00000000 ,1622463945128930.00000000 ,1622463945168910.00000000 ,1622463945248980.00000000 ,1622463945288960.00000000 ,1622463945368920.00000000 ,1622463945409000.00000000 ,1622463945488980.00000000 ,1622463945569040.00000000 ,1622463945608980.00000000 ,1622463945688980.00000000 ,1622463945729010.00000000 ,1622463945809080.00000000 ,1622463945849040.00000000 ,1622463945929040.00000000 ,1622463945969030.00000000 ,1622463946049110.00000000 ,1622463946129100.00000000 ,1622463946209100.00000000 ,1622463946249100.00000000 ,1622463946329090.00000000 ,1622463946369110.00000000 ,1622463946449110.00000000 ,1622463946489130.00000000 ,1622463946569110.00000000 ,1622463946649170.00000000 ,1622463946689200.00000000 ,1622463946769180.00000000 ,1622463946809170.00000000 ,1622463946889170.00000000 ,1622463946929230.00000000 ,1622463947009200.00000000 ,1622463947049290.00000000 ,1622463947129220.00000000 ,1622463947169250.00000000 ,1622463947249250.00000000 ,1622463947289190.00000000 ,1622463947369330.00000000 ,1622463947449390.00000000 ,1622463947489270.00000000 ,1622463947569350.00000000 ,1622463947609260.00000000 ,1622463947689300.00000000 ,1622463947729290.00000000 ,1622463947809410.00000000 ,1622463947849340.00000000 ,1622463947929290.00000000 ,1622463948009390.00000000 ,1622463948049390.00000000 ,1622463948129370.00000000 ,1622463948169350.00000000 ,1622463948249360.00000000 ,1622463948289390.00000000 ,1622463948369400.00000000 ,1622463948409410.00000000 ,1622463948489410.00000000 ,1622463948529430.00000000 ,1622463948609470.00000000 ,1622463948649510.00000000 ,1622463948729430.00000000 ,1622463948769510.00000000 ,1622463948849510.00000000 ,1622463948929480.00000000 ,1622463948969490.00000000 ,1622463949049520.00000000 ,1622463949089540.00000000 ,1622463949169540.00000000 ,1622463949209520.00000000 ,1622463949289600.00000000 ,1622463949329570.00000000 ,1622463949409560.00000000 ,1622463949449660.00000000 ,1622463949529580.00000000 ,1622463949609600.00000000 ,1622463949649580.00000000 ,1622463949729670.00000000 ,1622463949769590.00000000 ,1622463949849610.00000000 ,1622463949889640.00000000 ,1622463949969670.00000000 ,1622463950049650.00000000 ,1622463950089670.00000000 ,1622463950169640.00000000 ,1622463950249680.00000000 ,1622463950289690.00000000 ,1622463950369780.00000000 ,1622463950409700.00000000 ,1622463950489710.00000000 ,1622463950529740.00000000 ,1622463950609750.00000000 ,1622463950689740.00000000 ,1622463950729760.00000000 ,1622463950809730.00000000 ,1622463950849770.00000000 ,1622463950929770.00000000 ,1622463950969820.00000000 ,1622463951049900.00000000 ,1622463951089790.00000000 ,1622463951169830.00000000 ,1622463951209850.00000000 ,1622463951289820.00000000 ,1622463951369840.00000000 ,1622463951409940.00000000 ,1622463951489910.00000000 ,1622463951529840.00000000 ,1622463951609940.00000000 ,1622463951649980.00000000 ,1622463951769950.00000000 ,1622463951850090.00000000 ,1622463951929940.00000000 ,1622463951969940.00000000 ,1622463952050050.00000000 ,1622463952089980.00000000 ,1622463952169990.00000000 ,1622463952210000.00000000 ,1622463952290050.00000000 ,1622463952330020.00000000 ,1622463952410030.00000000 ,1622463952490100.00000000 ,1622463952530060.00000000 ,1622463952610030.00000000 ,1622463952650110.00000000 ,1622463952730120.00000000 ,1622463952769990.00000000 ,1622463952850110.00000000 ,1622463952890040.00000000 ,1622463952970090.00000000 ,1622463953050090.00000000 ,1622463953090120.00000000 ,1622463953170060.00000000 ,1622463953210100.00000000 ,1622463953290130.00000000 ,1622463953330210.00000000 ,1622463953410140.00000000 ,1622463953490140.00000000 ,1622463953530150.00000000 ,1622463953610170.00000000 ,1622463953650210.00000000 ,1622463953730210.00000000 ,1622463953770200.00000000 ,1622463953850190.00000000 ,1622463953890230.00000000 ,1622463953970340.00000000 ,1622463954050240.00000000 ,1622463954130250.00000000 ,1622463954170300.00000000 ,1622463954250330.00000000 ,1622463954290270.00000000 ,1622463954370380.00000000 ,1622463954450350.00000000 ,1622463954490300.00000000 ,1622463954570380.00000000 ,1622463954610370.00000000 ,1622463954690330.00000000 ,1622463954730340.00000000 ,1622463954810380.00000000 ,1622463954851090.00000000 ,1622463954930360.00000000 ,1622463954970370.00000000 ,1622463955050470.00000000 ,1622463955090450.00000000 ,1622463955170410.00000000 ,1622463955210430.00000000 ,1622463955290430.00000000 ,1622463955330490.00000000 ,1622463955410450.00000000 ,1622463955490500.00000000 ,1622463955530500.00000000 ,1622463955610500.00000000 ,1622463957330960.00000000 ,1622463957370800.00000000 ,1622463957450860.00000000 ,1622463957490760.00000000 ,1622463957570810.00000000 ,1622463957650870.00000000 ,1622463957690790.00000000 ,1622463957771110.00000000 ,1622463957810880.00000000 ,1622463957890830.00000000 ,1622463957930840.00000000 ,1622463958010870.00000000 ,1622463958090870.00000000 ,1622463958170980.00000000 ,1622463958210900.00000000 ,1622463958290990.00000000 ,1622463958330900.00000000 ,1622463958410920.00000000 ,1622463958450970.00000000 ,1622463958530940.00000000 ,1622463958570940.00000000 ,1622463958650950.00000000 ,1622463958730880.00000000 ,1622463958770960.00000000 ,1622463958850920.00000000 ,1622463958890990.00000000 ,1622463958971100.00000000 ,1622463959011080.00000000 ,1622463959091030.00000000 ,1622463959130990.00000000 ,1622463959211040.00000000 ,1622463959251060.00000000 ,1622463959331100.00000000 ,1622463959371040.00000000 ,1622463959451110.00000000 ,1622463959531160.00000000 ,1622463959571090.00000000 ,1622463959651110.00000000 ,1622463959691130.00000000 ,1622463959771140.00000000 ,1622463959811130.00000000 ,1622463959891150.00000000 ,1622463959931170.00000000 ,1622463960011170.00000000 ,1622463960091200.00000000 ,1622463960131200.00000000 ,1622463960211210.00000000 ,1622463960251220.00000000 ,1622463960331210.00000000 ,1622463960371290.00000000 ,1622463960451250.00000000 ,1622463960531250.00000000 ,1622463960571270.00000000 ,1622463960651260.00000000 ,1622463960691320.00000000 ,1622463960771320.00000000 ,1622463960811360.00000000 ,1622463960891290.00000000 ,1622463960931310.00000000 ,1622463961011360.00000000 ,1622463961091380.00000000 ,1622463961131350.00000000 ,1622463961211370.00000000 ,1622463961251380.00000000 ,1622463961331390.00000000 ,1622463961411420.00000000 ,1622463961451450.00000000 ,1622463961531410.00000000 ,1622463961571430.00000000 ,1622463961651470.00000000 ,1622463961691410.00000000 ,1622463961771420.00000000 ,1622463961811470.00000000 ,1622463961891490.00000000 ,1622463961931440.00000000 ,1622463962011490.00000000 ,1622463962091570.00000000 ,1622463962171500.00000000 ,1622463962211510.00000000 ,1622463962291570.00000000 ,1622463962331530.00000000 ,1622463962411540.00000000 ,1622463962451580.00000000 ,1622463962531600.00000000 ,1622463962571540.00000000 ,1622463962651580.00000000 ,1622463962731640.00000000 ,1622463962771610.00000000 ,1622463962851610.00000000 ,1622463962891630.00000000 ,1622463962971610.00000000 ,1622463963011620.00000000 ,1622463963091660.00000000 ,1622463963131650.00000000 ,1622463963211660.00000000 ,1622463963291700.00000000 ,1622463963331730.00000000 ,1622463963731790.00000000 ,1622463963771740.00000000 ,1622463963851770.00000000 ,1622463963891800.00000000 ,1622463963971800.00000000 ,1622463964011860.00000000 ,1622463964091800.00000000 ,1622463964131820.00000000 ,1622463964211850.00000000 ,1622463964251820.00000000 ,1622463964331870.00000000 ,1622463964371860.00000000 ,1622463964451930.00000000 ,1622463964491850.00000000 ,1622463964571900.00000000 ,1622463964611950.00000000 ,1622463964691940.00000000 ,1622463964731870.00000000 ,1622463964811910.00000000 ,1622463964851950.00000000 ,1622463964931900.00000000 ,1622463965011950.00000000 ,1622463965051970.00000000 ,1622463965131950.00000000 ,1622463965172010.00000000 ,1622463965252010.00000000 ,1622463965292050.00000000 ,1622463965371980.00000000 ,1622463965412030.00000000 ,1622463965531990.00000000 ,1622463965572030.00000000 ,1622463965652030.00000000 ,1622463965692090.00000000 ,1622463965772050.00000000 ,1622463965812080.00000000 ,1622463965892130.00000000 ,1622463965972110.00000000 ,1622463966052100.00000000 ,1622463966092120.00000000 ,1622463966172100.00000000 ,1622463966212140.00000000 ,1622463966292120.00000000 ,1622463966332140.00000000 ,1622463966412140.00000000 ,1622463966732210.00000000 ,1622463966812190.00000000 ,1622463966892220.00000000 
